Country,CountryCode,StatsSeriesExtDim,StatsSeriesExtDimCode,2007,2008,2009,2010,2011,2012
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 15-64, total, secondary",MYS.POP.1564.SEC.MF,,,,2940.166001,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 15-64, total, tertiary",MYS.POP.1564.TER.MF,,,,1124.023767,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 20-24, female, no education",MYS.POP.2024.NED.FE,,,,7.291622273,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 20-24, female, primary",MYS.POP.2024.PRI.FE,,,,94.5552146,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 20-24, female, secondary",MYS.POP.2024.SEC.FE,,,,224.2547017,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 20-24, female, tertiary",MYS.POP.2024.TER.FE,,,,131.0984614,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 20-24, male, no education",MYS.POP.2024.NED.MA,,,,4.075660934,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 20-24, male, primary",MYS.POP.2024.PRI.MA,,,,71.3343952,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 20-24, male, secondary",MYS.POP.2024.SEC.MA,,,,270.2803874,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 20-24, male, tertiary",MYS.POP.2024.TER.MA,,,,123.0995565,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 20-24, total, primary",MYS.POP.2024.PRI.MF,,,,165.8896098,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 20-24, total, secondary",MYS.POP.2024.SEC.MF,,,,494.5350891,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 20-24, total, tertiary",MYS.POP.2024.TER.MF,,,,254.1980179,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 20-24,total, no education",MYS.POP.2024.NED.MF,,,,11.36728321,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25+, female, no education",MYS.POP.25UP.NED.FE,,,,338.4456401,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25+, female, primary",MYS.POP.25UP.PRI.FE,,,,747.5377774,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25+, female, secondary",MYS.POP.25UP.SEC.FE,,,,758.8011413,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25+, female, tertiary",MYS.POP.25UP.TER.FE,,,,437.5045913,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25+, male, no education",MYS.POP.25UP.NED.MA,,,,108.2055869,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25+, male, primary",MYS.POP.25UP.PRI.MA,,,,601.765657,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25+, male, secondary",MYS.POP.25UP.SEC.MA,,,,969.9448081,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25+, male, tertiary",MYS.POP.25UP.TER.MA,,,,476.9297116,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25+, total, no education",MYS.POP.25UP.NED.MF,,,,446.651227,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25+, total, primary",MYS.POP.25UP.PRI.MF,,,,1349.303434,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25+, total, secondary",MYS.POP.25UP.SEC.MF,,,,1728.745949,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25+, total, tertiary",MYS.POP.25UP.TER.MF,,,,914.4343028,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25-29, female, no education",MYS.POP.2529.NED.FE,,,,9.880400654,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25-29, female, primary",MYS.POP.2529.PRI.FE,,,,95.10362102,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25-29, female, secondary",MYS.POP.2529.SEC.FE,,,,179.7830506,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25-29, female, tertiary",MYS.POP.2529.TER.FE,,,,110.6029277,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25-29, male, no education",MYS.POP.2529.NED.MA,,,,5.010906627,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25-29, male, primary",MYS.POP.2529.PRI.MA,,,,68.82048722,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25-29, male, secondary",MYS.POP.2529.SEC.MA,,,,216.2685114,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25-29, male, tertiary",MYS.POP.2529.TER.MA,,,,110.2500947,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25-29, total, no education",MYS.POP.2529.NED.MF,,,,14.89130728,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25-29, total, primary",MYS.POP.2529.PRI.MF,,,,163.9241082,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25-29, total, secondary",MYS.POP.2529.SEC.MF,,,,396.051562,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 25-29, total, tertiary",MYS.POP.2529.TER.MF,,,,220.8530225,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 30-34, female, no education",MYS.POP.3034.NED.FE,,,,14.63807984,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 30-34, female, primary",MYS.POP.3034.PRI.FE,,,,94.22939896,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 30-34, female, secondary",MYS.POP.3034.SEC.FE,,,,151.7170708,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 30-34, female, tertiary",MYS.POP.3034.TER.FE,,,,86.89545041,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 30-34, male, no education",MYS.POP.3034.NED.MA,,,,6.298717969,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 30-34, male, primary",MYS.POP.3034.PRI.MA,,,,66.10364466,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 30-34, male, secondary",MYS.POP.3034.SEC.MA,,,,182.9288129,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 30-34, male, tertiary",MYS.POP.3034.TER.MA,,,,89.42882442,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 30-34, total, no education",MYS.POP.3034.NED.MF,,,,20.93679781,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 30-34, total, primary",MYS.POP.3034.PRI.MF,,,,160.3330436,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 30-34, total, secondary",MYS.POP.3034.SEC.MF,,,,334.6458837,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 30-34, total, tertiary",MYS.POP.3034.TER.MF,,,,176.3242748,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 35-39, female, no education",MYS.POP.3539.NED.FE,,,,18.5853056,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 35-39, female, primary",MYS.POP.3539.PRI.FE,,,,103.7098247,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 35-39, female, secondary",MYS.POP.3539.SEC.FE,,,,123.1321865,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 35-39, female, tertiary",MYS.POP.3539.TER.FE,,,,70.39268313,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 35-39, male, no education",MYS.POP.3539.NED.MA,,,,7.486843765,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 35-39, male, primary",MYS.POP.3539.PRI.MA,,,,70.17935485,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 35-39, male, secondary",MYS.POP.3539.SEC.MA,,,,154.5429298,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 35-39, male, tertiary",MYS.POP.3539.TER.MA,,,,75.07087159,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 35-39, total, no education",MYS.POP.3539.NED.MF,,,,26.07214937,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 35-39, total, primary",MYS.POP.3539.PRI.MF,,,,173.8891796,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 35-39, total, secondary",MYS.POP.3539.SEC.MF,,,,277.6751163,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 35-39, total, tertiary",MYS.POP.3539.TER.MF,,,,145.4635547,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 40-44, female, no education",MYS.POP.4044.NED.FE,,,,21.15862123,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 40-44, female, primary",MYS.POP.4044.PRI.FE,,,,96.52909025,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 40-44, female, secondary",MYS.POP.4044.SEC.FE,,,,96.11943605,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 40-44, female, tertiary",MYS.POP.4044.TER.FE,,,,48.77285247,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 40-44, male, no education",MYS.POP.4044.NED.MA,,,,7.345702604,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 40-44, male, primary",MYS.POP.4044.PRI.MA,,,,66.82529988,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 40-44, male, secondary",MYS.POP.4044.SEC.MA,,,,123.4724499,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 40-44, male, tertiary",MYS.POP.4044.TER.MA,,,,54.23654766,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 40-44, total, no education",MYS.POP.4044.NED.MF,,,,28.50432383,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 40-44, total, primary",MYS.POP.4044.PRI.MF,,,,163.3543901,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 40-44, total, secondary",MYS.POP.4044.SEC.MF,,,,219.5918859,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 40-44, total, tertiary",MYS.POP.4044.TER.MF,,,,103.0094001,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-49, female, no education",MYS.POP.4549.NED.FE,,,,26.41625785,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-49, female, primary",MYS.POP.4549.PRI.FE,,,,88.65940754,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-49, female, secondary",MYS.POP.4549.SEC.FE,,,,69.96146104,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-49, female, tertiary",MYS.POP.4549.TER.FE,,,,36.03287357,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-49, male, no education",MYS.POP.4549.NED.MA,,,,7.448549495,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-49, male, primary",MYS.POP.4549.PRI.MA,,,,62.36094232,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-49, male, secondary",MYS.POP.4549.SEC.MA,,,,97.44038034,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-49, male, tertiary",MYS.POP.4549.TER.MA,,,,41.56012784,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-49, total, no education",MYS.POP.4549.NED.MF,,,,33.86480734,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-49, total, primary",MYS.POP.4549.PRI.MF,,,,151.0203499,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-49, total, secondary",MYS.POP.4549.SEC.MF,,,,167.4018414,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-49, total, tertiary",MYS.POP.4549.TER.MF,,,,77.59300142,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-64, female, no education",MYS.POP.4564.NED.FE,,,,139.9008462,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-64, female, primary",MYS.POP.4564.PRI.FE,,,,279.0547785,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-64, female, secondary",MYS.POP.4564.SEC.FE,,,,173.6977746,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-64, female, tertiary",MYS.POP.4564.TER.FE,,,,101.8566006,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-64, male, no education",MYS.POP.4564.NED.MA,,,,38.18421857,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-64, male, primary",MYS.POP.4564.PRI.MA,,,,230.3293185,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-64, male, secondary",MYS.POP.4564.SEC.MA,,,,248.6175669,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-64, male, tertiary",MYS.POP.4564.TER.MA,,,,122.318896,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-64, total, no education",MYS.POP.4564.NED.MF,,,,178.0850648,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-64, total, primary",MYS.POP.4564.PRI.MF,,,,509.384097,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-64, total, secondary",MYS.POP.4564.SEC.MF,,,,422.3153415,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 45-64, total, tertiary",MYS.POP.4564.TER.MF,,,,224.1754967,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 50-54, female, no education",MYS.POP.5054.NED.FE,,,,33.50855176,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 50-54, female, primary",MYS.POP.5054.PRI.FE,,,,76.57066165,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 50-54, female, secondary",MYS.POP.5054.SEC.FE,,,,49.63719698,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 50-54, female, tertiary",MYS.POP.5054.TER.FE,,,,29.05358961,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 50-54, male, no education",MYS.POP.5054.NED.MA,,,,8.973784554,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 50-54, male, primary",MYS.POP.5054.PRI.MA,,,,60.23368358,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 50-54, male, secondary",MYS.POP.5054.SEC.MA,,,,71.57590525,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 50-54, male, tertiary",MYS.POP.5054.TER.MA,,,,34.80662662,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 50-54, total, no education",MYS.POP.5054.NED.MF,,,,42.48233631,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 50-54, total, primary",MYS.POP.5054.PRI.MF,,,,136.8043452,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 50-54, total, secondary",MYS.POP.5054.SEC.MF,,,,121.2131022,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 50-54, total, tertiary",MYS.POP.5054.TER.MF,,,,63.86021624,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 55-59, female, no education",MYS.POP.5559.NED.FE,,,,38.56243998,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 55-59, female, primary",MYS.POP.5559.PRI.FE,,,,64.50012377,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 55-59, female, secondary",MYS.POP.5559.SEC.FE,,,,32.18039725,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 55-59, female, tertiary",MYS.POP.5559.TER.FE,,,,21.50703899,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 55-59, male, no education",MYS.POP.5559.NED.MA,,,,10.37947166,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 55-59, male, primary",MYS.POP.5559.PRI.MA,,,,57.21147765,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 55-59, male, secondary",MYS.POP.5559.SEC.MA,,,,47.58163707,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 55-59, male, tertiary",MYS.POP.5559.TER.MA,,,,26.32741362,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 55-59, total, no education",MYS.POP.5559.NED.MF,,,,48.94191165,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 55-59, total, primary",MYS.POP.5559.PRI.MF,,,,121.7116014,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 55-59, total, secondary",MYS.POP.5559.SEC.MF,,,,79.76203433,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 55-59, total, tertiary",MYS.POP.5559.TER.MF,,,,47.83445262,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 60-64, female, no education",MYS.POP.6064.NED.FE,,,,41.41359666,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 60-64, female, primary",MYS.POP.6064.PRI.FE,,,,49.32458551,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 60-64, female, secondary",MYS.POP.6064.SEC.FE,,,,21.91871936,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 60-64, female, tertiary",MYS.POP.6064.TER.FE,,,,15.26309847,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 60-64, male, no education",MYS.POP.6064.NED.MA,,,,11.38241286,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 60-64, male, primary",MYS.POP.6064.PRI.MA,,,,50.52321498,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 60-64, male, secondary",MYS.POP.6064.SEC.MA,,,,32.01964421,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 60-64, male, tertiary",MYS.POP.6064.TER.MA,,,,19.62472795,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 60-64, total, no education",MYS.POP.6064.NED.MF,,,,52.79600952,,
Bolivia,BOL,"IIASA/VID Projection: Population (in thousands) by educational attainment, age 60-64, total, primary",MYS.POP.6064.PRI.MF,,,,99.84780049,,
